	Kingdom	Phylum	Class	Order	Family	Genus
ASV881	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j
ASV882	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagales	Cytophagales
ASV883	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Planctomycetales	Planctomycetales
ASV884	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinomonadaceae	Marinomonas
ASV885	Bacteria	Chloroflexota	KD4-96	KD4-96	KD4-96	KD4-96
ASV886	Bacteria	SAR324 clade(Marine group B)	Incertae Sedis	Incertae Sedis	Incertae Sedis	Candidatus Nitrosoarchaeum
ASV887	Bacteria	Pseudomonadota	Gammaproteobacteria	JTB23	JTB23	JTB23
ASV888	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Puniceicoccaceae	MB11C04 marine group
ASV889	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j
ASV890	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriales	Flavobacteriales
ASV891	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Stappiaceae
ASV892	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Roseibacillus
ASV893	Bacteria	Pseudomonadota	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas
ASV894	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
ASV895	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomicaceae
ASV896	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae
ASV897	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorphaceae
ASV898	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
ASV899	Bacteria	Pseudomonadota	Alphaproteobacteria	Puniceispirillales	SAR116 clade	SAR116 clade
ASV900	Bacteria	Verrucomicrobiota	Kiritimatiellia	Kiritimatiellales	Kiritimatiellaceae	R76-B128
ASV901	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	Gimesiaceae
ASV902	Bacteria	Actinomycetota	Acidimicrobiia	Actinomarinales	Actinomarinales	Actinomarinales
ASV903	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19 marine sediment group
ASV904	Bacteria	Pseudomonadota	Gammaproteobacteria	HOC36	HOC36	HOC36
ASV905	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniellaceae
ASV906	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Ferrimonas
ASV907	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV908	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridiaceae
ASV909	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	B2706-C7
ASV910	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillales	Rhodospirillales
ASV911	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexaceae
ASV912	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales Incertae Sedis	Anderseniella
ASV913	Bacteria	Planctomycetota	OM190	OM190	OM190	OM190
ASV914	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexaceae
ASV915	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes VC2.1 Bac22	Bacteroidetes VC2.1 Bac22	Bacteroidetes VC2.1 Bac22
ASV916	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV917	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniellaceae
ASV918	Bacteria	Pseudomonadota	Gammaproteobacteria	EC3	EC3	EC3
ASV919	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiales	Verrucomicrobiales
ASV920	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Paraspirulinaceae	Spirulina P7
ASV921	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales Incertae Sedis	Anderseniella
ASV922	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Rubritalea
ASV923	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales	Pseudomonadales
ASV924	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV925	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Seongchinamella
ASV926	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
ASV927	Bacteria	Chloroflexota	Ktedonobacteria	MVP-21	MVP-21	MVP-21
ASV928	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella
ASV929	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Incertae Sedis	SCGC AAA286-E23
ASV930	Bacteria	Pseudomonadota	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Geminicoccaceae
ASV931	Bacteria	Verrucomicrobiota	Kiritimatiellia	WCHB1-41	WCHB1-41	WCHB1-41
ASV932	Bacteria	Pseudomonadota	Gammaproteobacteria	Beggiatoales	Leucotrichaceae	Thiolinea
ASV933	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridiaceae
ASV934	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Actibacter
ASV935	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	ML602J-51
ASV936	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV937	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV938	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenaceae
ASV939	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	ML602J-51
ASV940	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum
ASV941	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV942	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV943	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Gramella
ASV944	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacterales	Solirubrobacterales
ASV945	Bacteria	Pseudomonadota	Pseudomonadota	Pseudomonadota	Pseudomonadota	Pseudomonadota
ASV946	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	NS11-12 marine group
ASV947	Bacteria	Pseudomonadota	Alphaproteobacteria	Puniceispirillales	SAR116 clade	SAR116 clade
ASV948	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacteriaceae
ASV949	Bacteria	Bacillota	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
ASV950	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Vallitalea
ASV951	Bacteria	Chloroflexota	KD4-96	KD4-96	KD4-96	KD4-96
ASV952	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacterales	Enterobacterales
ASV953	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Unknown Family
ASV954	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillales	Rhodospirillales
ASV955	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Clostridiisalibacteraceae	Clostridiisalibacter
ASV956	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV957	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Stappiaceae
ASV958	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group
ASV959	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Macellibacteroides
ASV960	Bacteria	Pseudomonadota	Alphaproteobacteria	Thalassobaculales	Nisaeaceae	Nisaea
ASV961	Bacteria	Cyanobacteriota	Vampirivibrionia	Caenarcaniphilales	Caenarcaniphilales	Caenarcaniphilales
ASV962	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV963	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorphaceae
ASV964	Bacteria	Bacillota	Clostridia	Clostridia	Clostridia	Clostridia
ASV965	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptuniibacter
ASV966	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV967	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales	Hyphomicrobiales
ASV968	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae
ASV969	Bacteria	Pseudomonadota	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
ASV970	Bacteria	Actinomycetota	Acidimicrobiia	Actinomarinales	Actinomarinales	Actinomarinales
ASV971	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV972	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	SAR86 clade	SAR86 clade
ASV973	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexaceae
ASV974	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenaceae
ASV975	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade I	Clade Ia
ASV976	Bacteria	SAR324 clade(Marine group B)	Incertae Sedis	Incertae Sedis	Incertae Sedis	Candidatus Nitrosoarchaeum
ASV977	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae
ASV978	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Rhodocyclaceae
ASV979	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacterales	Enterobacterales
ASV980	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae
ASV981	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularcula
ASV982	Bacteria	Pseudomonadota	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria
ASV983	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacteraceae
ASV984	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aequorivita
ASV985	Bacteria	Pseudomonadota	Alphaproteobacteria	Kordiimonadales	Kordiimonadales	Kordiimonadales
ASV986	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group
ASV987	Bacteria	Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfocapsaceae
ASV988	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV989	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	S25-593	S25-593
ASV990	Bacteria	Pseudomonadota	Gammaproteobacteria	Arenicellales	Arenicellaceae	HTCC5015
ASV991	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
ASV992	Bacteria	Pseudomonadota	Gammaproteobacteria	Arenicellales	Arenicellaceae	HTCC5015
ASV993	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Oleispira
ASV994	Bacteria	Pseudomonadota	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	AqS1
ASV995	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptostreptococcaceae
ASV996	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Idiomarinaceae	Idiomarina
ASV997	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Rubritaleaceae
ASV998	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Palleronia-Pseudomaribius
ASV999	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Thalassotalea
ASV1000	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorphaceae
ASV1001	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Sungkyunkwania
ASV1002	Bacteria	Pseudomonadota	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicellaceae
ASV1003	Bacteria	Pseudomonadota	Gammaproteobacteria	Arenicellales	Arenicellaceae	HTCC5015
ASV1004	Bacteria	Pseudomonadota	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria
ASV1005	Bacteria	Pseudomonadota	Alphaproteobacteria	Parvibaculales	PS1 clade	PS1 clade
ASV1006	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Owenweeksia
ASV1007	Bacteria	Patescibacteria	Gracilibacteria	Gracilibacteria	Gracilibacteria	Gracilibacteria
ASV1008	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Thalassotalea
ASV1009	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga
ASV1010	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j
ASV1011	Bacteria	Verrucomicrobiota	Lentisphaeria	P.palmC41	P.palmC41	P.palmC41
ASV1012	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Motiliproteus
ASV1013	Bacteria	Cyanobacteriota	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313
ASV1014	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Salinirepens
ASV1015	Bacteria	Pseudomonadota	Alphaproteobacteria	Defluviicoccales	Defluviicoccales	Defluviicoccales
ASV1016	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae
ASV1017	Bacteria	Gemmatimonadota	PAUC43f marine benthic group	PAUC43f marine benthic group	PAUC43f marine benthic group	PAUC43f marine benthic group
ASV1018	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolineaceae
ASV1019	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter
ASV1020	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae
ASV1021	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagales	Chitinophagales
ASV1022	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagales	Chitinophagales
ASV1023	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae
ASV1024	Bacteria	Myxococcota	Polyangiia	Nannocystales	Nannocystaceae	Nannocystaceae
ASV1025	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	OM182 clade	OM182 clade
ASV1026	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
ASV1027	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
ASV1028	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagales	Chitinophagales
ASV1029	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV1030	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV1031	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonadaceae
ASV1032	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	NS11-12 marine group
ASV1033	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae
ASV1034	Bacteria	Pseudomonadota	Alphaproteobacteria	Holosporales	Holosporaceae	Holosporaceae
ASV1035	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV1036	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae
ASV1037	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV1038	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae
ASV1039	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group
ASV1040	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Altibacter
ASV1041	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus Amoebophilus
ASV1042	Bacteria	Bacillota	Bacilli	Mycoplasmatales	Mycoplasmataceae	Mycoplasma
ASV1043	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia	Bacteroidia	Bacteroidia
ASV1044	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Leptospiraceae
ASV1045	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Kangiellaceae	Aliikangiella
ASV1046	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NS9 marine group
ASV1047	Bacteria	Pseudomonadota	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria
ASV1048	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Blattabacteriaceae	Blattabacteriaceae
ASV1049	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Catenococcus
ASV1050	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae
ASV1051	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j
ASV1052	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacterales	Enterobacterales
ASV1053	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter
ASV1054	Bacteria	Chloroflexota	KD4-96	KD4-96	KD4-96	KD4-96
ASV1055	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae
ASV1056	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula
ASV1057	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	OM182 clade	OM182 clade
ASV1058	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae
ASV1059	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridiaceae
ASV1060	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum
ASV1061	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrionaceae
ASV1062	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage
ASV1063	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081 sediment group
ASV1064	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Midichloriaceae	MD3-55
ASV1065	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muricauda
ASV1066	Bacteria	SAR324 clade(Marine group B)	Incertae Sedis	Incertae Sedis	Incertae Sedis	Candidatus Nitrosoarchaeum
ASV1067	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae
ASV1068	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Nonlabens
ASV1069	Bacteria	Planctomycetota	OM190	OM190	OM190	OM190
ASV1070	Bacteria	SAR324 clade(Marine group B)	Incertae Sedis	Incertae Sedis	Incertae Sedis	Candidatus Nitrosoarchaeum
ASV1071	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Catenococcus
ASV1072	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Actibacter
ASV1073	Bacteria	SAR324 clade(Marine group B)	Incertae Sedis	Incertae Sedis	Incertae Sedis	Candidatus Nitrosoarchaeum
ASV1074	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NS9 marine group
ASV1075	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Hyphococcus
ASV1076	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV1077	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae
ASV1078	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae
ASV1079	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aureisphaera
ASV1080	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV1081	Bacteria	Pseudomonadota	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria
ASV1082	Bacteria	Acidobacteriota	Subgroup 26	Subgroup 26	Subgroup 26	Subgroup 26
ASV1083	Bacteria	Planctomycetota	OM190	OM190	OM190	OM190
ASV1084	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Puniceicoccaceae	Puniceicoccaceae
ASV1085	Bacteria	SAR324 clade(Marine group B)	Incertae Sedis	Incertae Sedis	Incertae Sedis	Candidatus Nitrosoarchaeum
ASV1086	Bacteria	Pseudomonadota	Alphaproteobacteria	Puniceispirillales	SAR116 clade	SAR116 clade
ASV1087	Bacteria	Verrucomicrobiota	Kiritimatiellia	Kiritimatiellales	Kiritimatiellaceae	R76-B128
ASV1088	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaeraceae
ASV1089	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae
ASV1090	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas
ASV1091	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Amoebophilaceae
ASV1092	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	S25-593	S25-593
ASV1093	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rhodothermaceae
ASV1094	Bacteria	Pseudomonadota	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas
ASV1095	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
ASV1096	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Unknown Family
ASV1097	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup 10
ASV1098	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	DEV007	DEV007
ASV1099	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	DEV007	DEV007
ASV1100	Bacteria	Bacillota	Bacilli	Acholeplasmatales	Acholeplasmataceae	Acholeplasma
ASV1101	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pikeienuella
ASV1102	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Puniceicoccaceae	Coraliomargarita
ASV1103	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV1104	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia	Bacteroidia	Bacteroidia
ASV1105	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorphaceae
ASV1106	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae
ASV1107	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Roseibium
ASV1108	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrionaceae
ASV1109	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales	Pseudomonadales
ASV1110	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muricauda
ASV1111	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV1112	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriia	Cyanobacteriia	Cyanobacteriia
ASV1113	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydiaceae
ASV1114	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriales	Flavobacteriales
ASV1115	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Clade I	Clade Ia
ASV1116	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptuniibacter
ASV1117	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Rubribacterium
ASV1118	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19 marine sediment group
ASV1119	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Parahaliea
ASV1120	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae
ASV1121	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula
ASV1122	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Bacterioplanoides
ASV1123	Bacteria	Pseudomonadota	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria
ASV1124	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae
ASV1125	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Catenococcus
ASV1126	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Gramella
ASV1127	Bacteria	Pseudomonadota	Alphaproteobacteria	Puniceispirillales	SAR116 clade	SAR116 clade
ASV1128	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula
